mar_diminutif,prod_code,pro_cdA,prodA_designation,CA,CaRea,prod_id,prod_designation,mont25
MIRT-Lot1,308,,,,,151126,"MCO et MCS des équipements des équipements réseaux de niveau 2 / switchs daccès (Alcatel, Hirschmann [MAR, RSP, RS], Dlink, Westermo, HPE, Cisco Catalyst 2900 ou équivalent)  Niveau de service critique",101531.0
MIRT-Lot1,309,,,,,151104,MCO et MCS des serveurs (VM) hébergeant des outils du marché  Niveau de service critique,15195.0
MIRT-Lot1,311,,,,,151102,"MCO et MCS des infra de virtualisation (VMWare ESXi, Proxmox ou équivalent)  Niveau de service critique",2532.0
MIRT-Lot1,312,,,,,151098,"MCO et MCS des équipement WDM (RACK AFOP, MRV LDP 300 ou équivalent)  Niveau de service critique",2152.0
MIRT-Lot1,401,,,,,151196,"MCO et MCS des équipements routeurs cur de réseau MPLS (Juniper MX Series, Nokia SAR ou équivalent)  Niveau de service non-critique",11143.0
MIRT-Lot1,405,,,,,151164,MCO et MCS des équipements switch L2/L3 non-obsolètes (Juniper EX4200/4300 ou équivalent)  Niveau de service non-critique,47760.0
MIRT-Lot1,408,,,,,151212,"MCO et MCS des équipements des équipements réseaux de niveau 2 / switchs daccès (Alcatel, Hirschmann [MAR, RSP, RS], Dlink, Westermo, HPE, Cisco Catalyst 2900 ou équivalent)  Niveau de service non-critique",5421.0
MIRT-Lot1,409,,,,,151192,MCO et MCS des serveurs (VM) hébergeant des outils du marché  Niveau de service non-critique,4432.0
MIRT-Lot1,801,,,,,151128,Travaux mineurs dévolution,13600.0
MIRT-Lot1,802,,,,,151216,Travaux simples dévolution,29750.0
MIRT-Lot1,803,,,,,151148,Travaux complexes dévolution,102000.0
MIRT-Lot1,808,,,,,310185,Configuration pour un (1) modem CXR,11362.0
MIRT-Lot2,201,,,,,151009,Pilotage et gouvernance du marché,124717.0
MIRT-Lot2,401,,,,,150961,"MCO et MCS des équipements MXA-STM4, HiT ou équivalent - Niveau de service non-critique",24228.0
MIRT-Lot2,402,,,,,150977,MCO et MCS des équipements MXA-STM1 ou équivalent - Niveau de service non-critique,15255.0
MIRT-Lot2,403,,,,,150979,MCO et MCS des équipements ADR155 ou équivalent - Niveau de service non-critique,13901.0
MIRT-Lot2,404,,,,,151005,MCO et MCS des passerelles IP/FIP ou équivalent - Niveau de service non-critique,20238.0
MIRT-Lot3,201,,,,,151063,Pilotage et gouvernance du marche,39420.0
MIRT-Lot3,301,,,,,151067,Intervention critique en HNO ou en JNO,20970.0
MIRT-Lot3,302,,,,,151071,Intervention critique en HO/JO,34250.0
MNAT,n?? de devis,,,,,153147,Montant HT ?? commander,957003.0
Onduleur,ONC002,,,,,150034,Identification de l'element defectueux d'un onduleur,11828.0
Onduleur,ONC003,,,,,150020,Remplacement d'un element constitutif d'un onduleur,7019.0
Onduleur,ONC004,,,,,150210,Remplacement d'un banc inferieur a 50 batteries onduleur,4439.0
Onduleur,ONC005,,,,,150188,Remplacement d'un banc superieur a 50 batteries onduleur et inferieur ou egale a 100 batteries onduleur.,5034.0
Onduleur,ONC006,,,,,150080,Remplacement d'un banc superieur a 100 batteries onduleur.,7551.0
Onduleur,ONC008,,,,,150036,Fourniture et remplacement d'un redresseur DELTA de type DPR2400,2102.0
Onduleur,ONC016,,,,,150016,"Fourniture, installation et raccordement d'un onduleur de 200KVA et de ses batteries",32271.0
Onduleur,ONF001,,,,,150056,Fourniture de batteries 12 Volts egales ou inferieure a 50 A/H,32400.0
Onduleur,ONF002,,,,,150242,Fourniture de batterie 12 Volts superieure 50 A/H,138294.0
Onduleur,ONF007,,,,,150114,Fourniture d'un KIT condensateurs AC d'onduleur S2S SPV inferieur a 60KVA,6720.0
Onduleur,ONF015,,,,,150162,Fourniture d'un KIT condensateurs AC pour onduleur S2S SPW puissance 160KVa,3360.0
Onduleur,ONF020,,,,,150196,Fourniture d'un KIT condensateurs AC pour onduleur S2S SPW puissance 200KVa,3360.0
Onduleur,ONF109,,,,,150098,Fourniture Carte alimentation pour onduleur SOCOMEC MASTERYS GP de 20KVa,4804.0
Onduleur,ONF118,,,,,150064,Fourniture kit condensateurs DC pour onduleur SOCOMEC DELPHYS GP 160KVa,2399.0
Onduleur,ONF119,,,,,150270,Fourniture kit condensateurs AC pour onduleur SOCOMEC DELPHYS GP 160KVa,2271.0
Onduleur,ONF121,,,,,149998,Fourniture Carte alimentation pour onduleur SOCOMEC DELPHYS GP de 160KVa,6259.0
Onduleur,ONF123,,,,,149978,Fourniture KIT condensateurs AC pour onduleur SOCOMEC DELPHYS GP 200KVa,2271.0
Onduleur,ONF125,,,,,150076,Fourniture Carte alimentation pour onduleur SOCOMEC DELPHYS GP de 200KVa,25966.0
Onduleur,ONF126,,,,,150226,Fourniture KIT condensateurs DC pour onduleur SOCOMEC DELPHYS MX 250KVa,9966.0
Onduleur,ONF127,,,,,150190,Fourniture KIT condensateurs AC pour onduleur SOCOMEC DELPHYS MX 250KVa,3250.0
Onduleur,ONF128,,,,,150116,Fourniture d'un KIT ventilateur pour onduleur SOCOMEC DELPHYS MX de 250KVa,4672.0
Onduleur,ONF129,,,,,150256,Fourniture Carte alimentation pour onduleur SOCOMEC DELPHYS MX de 250KVa,5744.0
Onduleur,ONP001,MPON,MP Onduleur,5.0,3.0,150068,Maintenance preventive d'un onduleur inferieur ou egale a 60 KVA,7264.0
Onduleur,ONP002,MPON,MP Onduleur,10.0,9.0,150058,Maintenance preventive d'un onduleur superieur a 60 KVA et inferieur ou egale a 160 kVA,10945.0
Onduleur,ONP003,MPON,MP Onduleur,5.0,5.0,150150,Maintenance preventive d'un onduleur superieur a 160 kVA,7203.0
Onduleur,ONP004,MPON,MP Onduleur,,,150000,Maintenance preventive d'un atelier d'energie / chargeur batteries,4116.0
Onduleur,ONP005,MPON,MP Onduleur,24.0,24.0,150282,Plus-value a la maintenance preventive pour depollution,24255.0
Onduleur,ONP008,,,,,150204,Plus-value pour remplacement des ventilateurs et filtres AC ou DC pour un onduleur d'une puissance superieur a 160 kVA,9462.0
Onduleur2,ONC001,,,,,347726,Mise a disposition d'un technicien 7j/7j 24h/24h dans le cadre de lastreinte,5907.0
Onduleur2,ONC002,,,,,347766,Identification de lelement defectueux dun onduleur et remplacement immédiat de toute pièce inférieur à 100 euros,6710.0
Onduleur2,ONC003,MPON,MP Onduleur,3.0,0.0,347622,Remplacement d'un banc inferieur a 50 batteries onduleur,5469.0
Onduleur2,ONC004,MPON,MP Onduleur,3.0,3.0,347662,Remplacement d'un banc superieur a 50 batteries onduleur et inferieur ou egale a 100 batteries onduleur.,19867.0
Onduleur2,ONC005,MPON,MP Onduleur,,,347954,Remplacement d'un banc superieur a 100 batteries onduleur.,4405.0
Onduleur2,ONC006,,,,,347700,Fourniture et remplacement d'un atelier denergie de marque DELTA Energy Systems  de type NRA HD UDC5 ou equivalent,22389.0
Onduleur2,ONC007,,,,,347832,Fourniture et remplacement d'un redresseur DELTA de type DPR2400,5031.0
Onduleur2,ONC008,,,,,347764,Fourniture et remplacement d'un contrôleur DELTA de type PSC3,5950.0
Onduleur2,ONC012,,,,,347746,"Fourniture, installation et raccordement dun onduleur de 80KVA et de ses batteries",26673.0
Onduleur2,OND001,,,,,347818,Prise en charge initiale de linstallation,2871.0
Onduleur2,OND004,MPON,MP Onduleur,,,347886,Plus Value aux prix de la presente liste pour execution de nuit,4890.0
Onduleur2,ONF001,MPON,MP Onduleur,,,347618,Fourniture de batteries 12 Volts egales ou inferieure a 50 A/H,17980.0
Onduleur2,ONF002,ON,MP Onduleur,18.0,18.0,347706,Fourniture de batterie 12 Volts superieure 50 A/H,55480.0
Onduleur2,ONF004,ON,MP Onduleur,15.0,0.0,347624,"Fourniture batterie PowerSafe 12V170FS, batteries 12V-170Ah connexions frontales",20100.0
Onduleur2,ONF014,,,,,347808,Fourniture dun KIT condensateurs DC pour onduleur S2S SPW puissance 160KVa,3035.0
Onduleur2,ONF020,,,,,347660,Fourniture dun KIT condensateurs AC pour onduleur S2S SPW puissance 200KVa,6807.0
Onduleur2,ONF118,,,,,347796,Fourniture kit condensateurs DC pour onduleur SOCOMEC DELPHYS GP 160KVa,4591.0
Onduleur2,ONF123,,,,,347956,Fourniture KIT condensateurs AC pour onduleur SOCOMEC DELPHYS GP 200KVa,2304.0
Onduleur2,ONF126,,,,,347594,Fourniture KIT condensateurs DC pour onduleur SOCOMEC DELPHYS MX 250KVa,6730.0
Onduleur2,ONF127,,,,,347890,Fourniture KIT condensateurs AC pour onduleur SOCOMEC DELPHYS MX 250KVa,3611.0
Onduleur2,ONF128,,,,,347846,Fourniture dun KIT ventilateur pour onduleur SOCOMEC DELPHYS MX de 250KVa,4874.0
Onduleur2,ONF130,,,,,347646,Fourniture dun KIT condensateurs DC pour onduleur RIELLO RT 6000SV de 60KVa,4089.0
Onduleur2,ONF132,,,,,347762,Fourniture KIT ventilateur pour onduleur SOCOMEC RIELLO RT 6000SV de 60KVa,3041.0
Onduleur2,ONF142,,,,,347670,Fourniture Carte alimentation pour onduleur SOCOMEC DELPHYS GP de 250KVa,5086.0
Onduleur2,ONF144,,,,,347712,Fourniture KIT condensateurs AC onduleur SOCOMEC DELPHYS GP de 250KVa,2887.0
Onduleur2,ONF151,,,,,347742,Fourniture KIT condensateurs DC pour onduleur SOCOMEC DELPHYS BC 200KVa,2665.0
Onduleur2,ONF152,,,,,347902,Fourniture KIT condensateurs AC onduleur SOCOMEC DELPHYS BC 200KVa,6883.0
Onduleur2,ONF155,,,,,347858,Fourniture de matériel suivant catalogue SOCOMEC,12504.0
Onduleur2,ONF158,,,,,347658,Fourniture de matériel suivant catalogue S2S,5031.0
Onduleur2,ONP001,MPON,MP Onduleur,16.0,8.0,347435,Maintenance preventive d'un onduleur inferieur ou egale a 60 KVA,20368.0
Onduleur2,ONP002,MPON,MP Onduleur,15.0,4.0,347433,Maintenance preventive d'un onduleur superieur a 60 KVA et inferieur ou egale a 160 kVA,15545.0
Onduleur2,ONP003,MPON,MP Onduleur,10.0,4.0,347834,Maintenance preventive d'un onduleur superieur a 160 kVA,12643.0
Onduleur2,ONP004,MPON,MP Onduleur,,,347870,Maintenance preventive d'un atelier denergie / chargeur batteries,6321.0
Onduleur2,ONP005,MPON,MP Onduleur,61.0,22.0,347734,Plus-value a la maintenance preventive pour depollution,60073.0
Onduleur2,ONP006,,,,,347656,Plus-value pour remplacement des ventilateurs et filtres AC ou DC pour un onduleur dune puissance inferieur ou egale a 60 KVA,3346.0
Onduleur2,ONP007,,,,,347840,Plus-value pour remplacement des ventilateurs et filtres AC ou DC pour un onduleur superieur a 60 KVA et inferieur ou egale a 160 kVA,4028.0
Onduleur2,ONP008,,,,,347948,Plus-value pour remplacement des ventilateurs et filtres AC ou DC pour un onduleur dune puissance superieur a 160 kVA,14963.0
Pompage,INC102,,,,,162883,Mise en service d'un poteau incendie,2312.0
Pompage,INC103,,,,,162915,Remplacement d'un poteau incendie en milieu complexe,5530.0
Pompage,INC204,,,,,162489,L'ensemble depose pose et verification de vanne,3689.0
Pompage,IND116,,,,,162925,Mise a disposition d'une pompe electrique inferieur ou egal a 10 litres/seconde. La nuit de 8 heures,2049.0
Pompage,IND301,,,6.0,6.0,162789,Recherche et reparation simple de defaut (soit 3h de travail de 2 techniciens specialises),15191.0
Pompage,IND302,,,,,162589,Reparation d'un defaut complexe (soit 8h de travail de 2 techniciens specialises),25460.0
Pompage,IND400,,,3.0,0.0,162455,Optimisation de nos systemes et equipements,57229.0
Pompage,IND501,,,25.0,7.0,162685,Astreinte,60022.0
Pompage,IND502,POM,MP Pompage,22.0,18.0,162511,Plus-value travaux de nuit,29352.0
Pompage,INF032,,,,,162813,Fourniture de canalisation de diametre superieur a 150 mm,2204.0
Pompage,INF034,,,,,162469,Fourniture de coude a bride en fonte de diametre superieur a 150 mm,5459.0
Pompage,INF101,,,,,162587,Fourniture d'un poteau incendie,9704.0
Pompage,INF200,,,,,162761,Fourniture de materiel suivant catalogue FRANSBONHOMME,12359.0
Pompage,INF703,,,,,162795,Fourniture d'un disconnecteur diametre 200,17648.0
Pompage,INP101,POM,MP Pompage,4.0,2.0,162529,Entretien et contrôle debit pression des poteaux incendie LANDY (26 poteaux),2878.0
Pompage,INP105,POM,MP Pompage,4.0,2.0,162967,Entretien et contrôle debit pression des poteaux incendie BOBIGNY (24 poteaux),2734.0
Pompage,INP202,POM,MP Pompage,2.0,2.0,162839,Entretien et contrôle debit pression des poteaux incendie NOGENT (24 poteaux),2734.0
Pompage,INP302,POM,MP Pompage,5.0,5.0,162745,Entretien et contrôle debit pression des poteaux incendie LA DEFENSE (69 poteaux),5957.0
Pompage,INP312,POM,MP Pompage,2.0,2.0,162667,Entretien et contrôle debit pression des poteaux incendie AMBROISE PARE (18 poteaux),2170.0
Pompage,INP600,POM,MP Pompage,2.0,0.0,162599,Entretien d'un surpresseur,2156.0
Pompage,INP700,POM,MP Pompage,4.0,2.0,162531,Entretien d'un disconnecteur,4715.0
Pompage,INP800,POM,MP Pompage,23.0,22.0,162747,Entretien d'une colonne seche,24152.0
Pompage,INP901,POM,MP Pompage,17.0,16.0,162673,Entretien d'une vanne manuelle,18559.0
Pompage,POC019,,,,,162631,Remplacement de la motorisation d'une vanne murale.,2844.0
Pompage,POC601,,,,,162477,Pompe de puissance 3KW HMT 15m et un debit de 10L/s,5694.0
Pompage,POC607,,,,,162757,Pompe de puissance 37KW ou equivalente,49560.0
Pompage,POC608,,,,,162903,Pompe de puissance 44KW et un debit de 1500m3/h,82216.0
Pompage,POC609,,,,,162605,Pompe puisard,6504.0
Pompage,POC702,,,,,162741,Depose ou pose de tout type de pompe de relevage provisoire de puissance superieur a 10KW,4095.0
Pompage,POC705,,,,,162899,Fourniture depose pose et evacuation d'un demarreur pour une pompe superieur a 23 Kw,9665.0
Pompage,POC802,,,,,162769,Clapet de diametre 200,2012.0
Pompage,POC902,,,,,162717,Vanne de diametre maxi 350,2589.0
Pompage,POD003,POM,MP Pompage,4.0,4.0,162825,Analyse et contrôle de la qualite des eaux des ouvrages en tous points: MES DCO DB05pH NTK Ptot hydrocarbures totaux Indice phenol AOX Fer+aluminium zincetainplomb Chrome total cuivre nickel cadmium + somme des metaux.,4059.0
Pompage,POD005,POM,MP Pompage,2.0,1.0,162645,Contrôle d'une centrale de detection gaz par un organisme agree.,2163.0
Pompage,POD006,POM,MP Pompage,2.0,2.0,162513,Plus-value aux prix de 101 a 416 des series POP et POE pour la mise a disposition d'un camion grue destine a la visite ou l'entretien du materiel,2289.0
Pompage,POD501,POM,MP Pompage,20.0,15.0,162965,Dechets de type boues et sable,20384.0
Pompage,POD502,POM,MP Pompage,19.0,19.0,162783,Dechets de type boues hydrocarburees,33431.0
Pompage,POE401,POM,MP Pompage,5.0,4.0,162627,Entretien de la station de pompage Antony,5786.0
Pompage,POE701,POM,MP Pompage,141.0,128.0,162681,Curage baches (pompage retention),149914.0
Pompage,POE702,POM,MP Pompage,11.0,9.0,162711,Plus-value au prix POE701 pour curage manuel,14695.0
Pompage 2,INC104,,,,,381576,Fourniture et remplacement de 24 poteaux incendies jaune dans le tunnel de Nogent,49440.0
Pompage 2,INC402,,,,,365008,"L'ensemble dépose, pose et vérification de ventouse",2196.0
Pompage 2,INC808,,,,,365292,"L'ensemble dépose, pose et vérification de réservoir à vessie",10980.0
Pompage 2,INC905,,,,,365146,"L'ensemble dépose, pose et vérification de canalisation aérienne",2200.0
Pompage 2,INC909,,,,,365134,Plus value aux prix INC905 pour la réalisation de la prestation sur canalisation enterrée,2305.0
Pompage 2,IND115,,,,,365304,Mise à disposition d'une pompe électrique entre 41 et 80 litres/ compris : La journée de 8 heures,5076.0
Pompage 2,IND302,,,,,365396,Réparation d'un défaut complexe (soit 8h de travail de 2 techniciens spécialisés),19908.0
Pompage 2,IND401,,,,,365458,Optimisation de nos systèmes et équipements,12350.0
Pompage 2,INF401,,,,,365308,Fourniture d'une ventouse,14056.0
Pompage 2,INF804,,,,,365506,Fourniture de réservoir à vessie de inférieur ou égal à 100 litres,4848.0
Pompage 2,INF902,,,,,365450,Fourniture de canalisation de diamètre supérieur à 150 mm,2904.0
Pompage 2,INP001,MPPI,Contrôle poteaux incendie ,,,365408,Entretien et contrôle débit pression d'un poteau incendie,3844.0
Pompage 2,INP101,MPPI,Contrôle poteaux incendie ,3.0,0.0,365350,Entretien et contrôle débit pression des poteaux incendie LANDY (26 poteaux),3062.0
Pompage 2,INP105,MPPI,Contrôle poteaux incendie ,2.0,0.0,365226,Entretien et contrôle débit pression des poteaux incendie BOBIGNY (24 poteaux),2910.0
Pompage 2,INP203,MPPI,Contrôle poteaux incendie ,2.0,0.0,365274,Entretien et contrôle débit pression des poteaux incendie CHAMPIGNY (5 poteaux),2590.0
Pompage 2,INP301,MPPI,Contrôle poteaux incendie ,,,365384,Entretien et contrôle débit pression des poteaux incendie BELLE RIVE (12 poteaux),3844.0
Pompage 2,INP302,MPPI,Contrôle poteaux incendie ,8.0,8.0,365490,Entretien et contrôle débit pression des poteaux incendie LA DEFENSE (69 poteaux),8921.0
Pompage 2,INP304,MPPI,Contrôle poteaux incendie ,,,365018,Entretien et contrôle débit pression des poteaux incendie CHENNEVIERES (6 poteaux),2882.0
Pompage 2,INP306,MPPI,Contrôle poteaux incendie ,,,365014,Entretien et contrôle débit pression des poteaux incendie FONTENAY (4 poteaux),3844.0
Pompage 2,INP308,MPPI,Contrôle poteaux incendie ,2.0,2.0,365340,Entretien et contrôle débit pression des poteaux incendie NEUILLY (6 poteaux),2745.0
Pompage 2,INP310,MPPI,Contrôle poteaux incendie ,,,365180,Entretien et contrôle débit pression des poteaux incendie SAINT-CLOUD (11 poteaux),3844.0
Pompage 2,INP311,MPPI,Contrôle poteaux incendie ,6.0,1.0,365372,Entretien et contrôle débit pression des poteaux incendie AMBROISE PARE (18 poteaux),6176.0
Pompage 2,INP403,MPPI,Contrôle poteaux incendie ,,,365258,Entretien et contrôle débit pression des poteaux incendie ORLY (15 poteaux),3844.0
Pompage 2,INP405,MPPI,Contrôle poteaux incendie ,4.0,2.0,365298,Entretien et contrôle débit pression des poteaux incendie BICETRE (22 poteaux maximum),4804.0
Pompage 2,INP500,POM,MP Pompage,4.0,4.0,365060,Entretien d'un surpresseur,4944.0
Pompage 2,INP600,POM,MP Pompage,22.0,13.0,365138,Entretien d'un disconnecteur,23896.0
Pompage 2,INP700,POM,MP Pompage,19.0,4.0,365152,Entretien dune colonne sèche,21218.0
Pompage 2,INP800,POM,MP Pompage,2.0,0.0,365072,Entretien dune colonne humide,2472.0
Pompage 2,INP900,POM,MP Pompage,39.0,21.0,365518,Entretien d'une vanne manuelle du réseau incendie,42200.0
Pompage 2,INP901,POM,MP Pompage,8.0,0.0,365378,Entretien d'une vanne motorisée du réseau incendie,8232.0
Pompage 2,POA101,,,,,364994,Phase dinitialisation,80440.0
Pompage 2,POA102,,,,,365512,Pilotage,187000.0
Pompage 2,POA103,,,,,365496,Mise à disposition d'une équipe de trois techniciens 7j/7j 24h/24h dans le cadre de lastreinte ,81666.0
Pompage 2,POA104,POM,MP Pompage,5.0,1.0,365220,Plus-value travaux de nuit,15146.0
Pompage 2,POC011,POM,MP Pompage,2.0,0.0,365356,Contrôle réglementaire/ étalonnage du détecteur muligaz portatif,2744.0
Pompage 2,POC017,,,,,382981,"Fourniture, transport et dun pied dassise de pompe de relevage",19413.0
Pompage 2,POC018,,,,,382983,Travaux préparatoires de pompage pour remplacement des pieds dassises dune pompes de relevage du tunnel de Nogent (fourniture de pompe et raccordement),6961.0
Pompage 2,POC019,,,,,382985,Travaux de remplacement de 3 pieds dassises dune pompe de relevage du tunnel de Nogent,20495.0
Pompage 2,POC602,,,,,365426,"Pompe de puissance 4KW, HMT 15m et un débit de 20L/s",6058.0
Pompage 2,POC609,,,,,365194,Pompe puisard,6665.0
Pompage 2,POC701,,,,,365216,Dépose ou pose de tout type de pompe de relevage  de puissance inférieur à 10KW compris,12010.0
Pompage 2,POC702,,,,,365434,Dépose ou pose de tout type de pompe de relevage provisoire de puissance supérieur à 10KW,3445.0
Pompage 2,POC706,,,,,365228,Expertise dune pompe,2745.0
Pompage 2,POD002,POM,MP Pompage,22.0,10.0,365328,"Curage bâches (pompage, rétention)",70583.0
Pompage 2,POD003,POM,MP Pompage,4.0,1.0,365062,Plus-value au prix POE701 pour curage manuel,22264.0
Pompage 2,POD008,POM,MP Pompage,3.0,3.0,365000,Contrôle dune centrale de détection gaz par un organisme agréé.,7104.0
Pompage 2,POD010,POM,MP Pompage,18.0,9.0,365286,Déchets de type boues et sable,60098.0
Pompage 2,POD011,POM,MP Pompage,2.0,2.0,365120,Déchets de type boues hydrocarburées,2786.0
Pompage 2,POE202,POM,MP Pompage,4.0,2.0,365368,Entretien de la station de pompage du pont de Nogent,5990.0
Pompage 2,POE208,POM,MP Pompage,3.0,1.0,365306,Entretien de la station de pompage de Boissy-Saint-Léger (tunnel),3004.0
Pompage 2,POE313,POM,MP Pompage,2.0,0.0,365282,Entretien de la station de pompage 02M-04M,2265.0
Pompage 2,POE316,POM,MP Pompage,2.0,0.0,365480,Entretien de la station de pompage Jules Quentin,2265.0
Pompage 2,POE322,POM,MP Pompage,2.0,0.0,365204,Entretien de la station de pompage point bas tunnel Ambroise PARE,2265.0
Pompage 2,POE401,POM,MP Pompage,12.0,0.0,365038,Entretien de la station de pompage Antony,13726.0
Pompage 2,POE402,POM,MP Pompage,4.0,0.0,365182,Entretien de la station de pompage Fresnes,4530.0
Pompage 2,POE600,POM,MP Pompage,15.0,8.0,365150,"Entretien dune pompe puisard (entretien de la pompe, du puisard, des vannes, des clapets)",17019.0
Pompage 2,POP304,POM,MP Pompage,2.0,0.0,365040,Visite station de pompage Pierre Timbaud,3296.0
Pompage 2,POP307,POM,MP Pompage,2.0,0.0,365054,Visite station de pompage A14/A86 nord,3296.0
Pompage 2,POP308,POM,MP Pompage,2.0,0.0,365202,Visite station de pompage A14/A86 sud,3296.0
Pompage 2,POP309,POM,MP Pompage,2.0,0.0,365208,Visite station de pompage A14/A86 R,3296.0
Pompage 2,POP310,POM,MP Pompage,2.0,0.0,365222,Visite station de pompage A14/A86 B1,3296.0
Pompage 2,POP313,POM,MP Pompage,2.0,0.0,365344,Visite station de pompage 02M-04M,3296.0
Pompage 2,POP314,POM,MP Pompage,,,365036,Visite station de pompage Neuilly est,2196.0
Pompage 2,POP315,POM,MP Pompage,,,365046,Visite station de pompage Neuilly ouest,2196.0
Pompage 2,POP316,POM,MP Pompage,3.0,0.0,365092,Visite station de pompage Jules Quentin,4392.0
Propreté,PN01,POL,Lavage de nuit  d''un tube,30.0,30.0,320948,Lavage de nuit  d'un tube (Y ou W) du tunnel de Boissy,31660.0
Propreté,POG001,,,,,212448,Traitement de graffitis ou affiches sur un support béton,89528.0
Propreté,POG002,,,,,212568,Traitement de graffitis ou affiches sur un support acier galvanisé ou aluminium,15609.0
Propreté,POG003,,,,,212458,Recouvrement en peinture quel que soit le support,13360.0
Propreté,POG004,,,,,212472,"Enlèvement des graffitis sur panneaux de police, signalisation ou PMV",9073.0
Propreté,POI006,POI,Inspection de toutes les IS dans les 2 sens de circulation,7.0,5.0,212484,Inspection de toutes les IS dans les 2 sens de circulation du tunnel A86 Nanterre,8670.0
Propreté,POI007,POI,Inspection de toutes les IS dans les 2 sens de circulation,7.0,5.0,212530,'Inspection de toutes les IS dans les 2 sens de circulation de l''''changeur A14/A86',8670.0
Propreté,POI008,POI,Inspection de toutes les IS dans les 2 sens de circulation,16.0,10.0,212452,Inspection de toutes les IS dans les 2 sens de circulation du tunnel A14 Grande Arche,15607.0
Propreté,POI009,POI,Inspection de toutes les IS dans les 2 sens de circulation,14.0,8.0,212482,Inspection de toutes les IS dans les 2 sens de circulation du tunnel A14 Défense,15607.0
Propreté,POI010,POI,Inspection de toutes les IS dans les 2 sens de circulation,,,212510,Inspection de toutes les IS dans les 2 sens de circulation du tunnel Neuilly,3897.0
Propreté,POI011,POI,Inspection de toutes les IS dans les 2 sens de circulation,,,212422,Inspection de toutes les IS dans les 2 sens de circulation du tunnel Sévines,3897.0
Propreté,POI013,POI,Inspection de toutes les IS dans les 2 sens de circulation,,,212424,Inspection de toutes les IS dans les 2 sens de circulation du tunnel LANDY,3780.0
Propreté,POI014,POI,Inspection de toutes les IS dans les 2 sens de circulation,,,212464,Inspection de toutes les IS dans les 2 sens de circulation des tunnels Bobigny Lumen Norton,3780.0
Propreté,POI016,POI,Inspection de toutes les IS dans les 2 sens de circulation,8.0,7.0,212496,Inspection de toutes les IS dans les 2 sens de circulation du tunnel Nogent,8179.0
Propreté,POI024,PO-IS,Lavage d''Issue de Secours,39.0,33.0,212444,"Débroussaillage des abords dune issue,, dun équipement  dynamique  ou tout type de local conformément à lannexe 4 du CCTP.",159251.0
Propreté,POL001,POL,Lavage de nuit  d''un tube,38.0,25.0,212516,Lavage de nuit  d''un tube (Y ou W) du tunnel Chennevières,25611.0
Propreté,POL002,POL,Lavage de nuit  d''un tube,38.0,25.0,212460,Lavage de nuit  d''un tube (Y ou W) du tunnel Fontenay le Fleury,26449.0
Propreté,POL003,POL,Lavage de nuit  d''un tube,83.0,65.0,212534,Lavage de nuit  d''un tube (Y ou W) du tunnel Saint-Cloud,65405.0
Propreté,POL004,POL,Lavage de nuit  d''un tube,74.0,56.0,212514,Lavage de nuit  d''un tube (Y ou W) du tunnel Ambroise PARE,56386.0
Propreté,POL005,POL,Lavage de nuit  d''un tube,74.0,56.0,212456,Lavage de nuit  d''un tube (I ou E) du tunnel Belle-Rives,56386.0
Propreté,POL006,POL,Lavage de nuit  d''un tube,55.0,54.0,212462,Lavage de nuit  d''un tube (I ou E) du tunnel A86 Nanterre y compris échangeur A14/A86,55701.0
Propreté,POL007,POL,Lavage de nuit  d''un tube,235.0,235.0,212522,Lavage de nuit  d''un tube (Y ou W) du tunnel A14 y compris échangeur Défense,235694.0
Propreté,POL008,POL,Lavage de nuit  d''un tube,24.0,23.0,212494,Lavage de nuit  d''un tube (Y ou W) du tunnel Neuilly,24839.0
Propreté,POL009,POL,Lavage de nuit  d''un tube,24.0,23.0,212536,Lavage de nuit  d''un tube (Y ou W) du tunnel Sévines,24839.0
Propreté,POL010,POL,Lavage de nuit  d''un tube,32.0,16.0,212446,Lavage de nuit  d''un tube (Y ou W) du tunnel Taverny,25145.0
Propreté,POL011,POL,Lavage de nuit  d''un tube,148.0,51.0,212552,Lavage de nuit  d''un tube (Y ou W) du tunnel LANDY,112773.0
Propreté,POL012,POL,Lavage de nuit  d''un tube,155.0,66.0,212476,Lavage de nuit  d''un tube (I ou E) des tunnels Bobigny Lumen Norton,134799.0
Propreté,POL013,POL,Lavage de nuit  d''un tube,46.0,23.0,212440,Lavage de nuit  d''un tube (I ou E) du tunnel La Courneuve,36361.0
Propreté,POL014,POL,Lavage de nuit  d''un tube,225.0,155.0,212498,Lavage de nuit  d''un tube (Y ou W) du tunnel Nogent,226476.0
Propreté,POL015,POL,Lavage de nuit  d''un tube,133.0,88.0,212500,Lavage de nuit  d''un tube (Y ou W) du tunnel Champigny,112757.0
Propreté,POL016,POL,Lavage de nuit  d''un tube,92.0,54.0,212488,Lavage de nuit  d''un tube (I ou E) des tunnels de Thiais,94050.0
Propreté,POL017,POL,Lavage de nuit  d''un tube,23.0,23.0,212478,Lavage de nuit  d''un sens de circulation (1 seul piédroit) des tunnels Antony et Fresnes,72624.0
Propreté,POL018,POL,Lavage de nuit  d''un tube,44.0,29.0,212504,Lavage de nuit  d''un sens de circulation (1 seul piédroit) du tunnel Bicêtre,45545.0
Propreté,POL019,POL,Lavage de nuit  d''un tube,24.0,16.0,212486,Lavage de nuit  d''un tube (Y ou W) du tunnel d''Italie,25145.0
